LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Unnamed: 5,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN4807300000000,48.0,73.0,"Cherokee County, TX",2016.0,,21208.0,20128.0,1080.0,5.1
CN4807500000000,48.0,75.0,"Childress County, TX",2016.0,,2961.0,2872.0,89.0,3.0
CN4807700000000,48.0,77.0,"Clay County, TX",2016.0,,4797.0,4587.0,210.0,4.4
CN4807900000000,48.0,79.0,"Cochran County, TX",2016.0,,1174.0,1115.0,59.0,5.0
CN4808100000000,48.0,81.0,"Coke County, TX",2016.0,,1422.0,1363.0,59.0,4.1
CN4808300000000,48.0,83.0,"Coleman County, TX",2016.0,,3067.0,2888.0,179.0,5.8
CN4808500000000,48.0,85.0,"Collin County, TX",2016.0,,513225.0,495061.0,18164.0,3.5
CN4808700000000,48.0,87.0,"Collingsworth County, TX",2016.0,,1216.0,1174.0,42.0,3.5
CN4808900000000,48.0,89.0,"Colorado County, TX",2016.0,,9798.0,9336.0,462.0,4.7
CN4809100000000,48.0,91.0,"Comal County, TX",2016.0,,65520.0,63146.0,2374.0,3.6
CN4809300000000,48.0,93.0,"Comanche County, TX",2016.0,,5360.0,5129.0,231.0,4.3
CN4809500000000,48.0,95.0,"Concho County, TX",2016.0,,1332.0,1287.0,45.0,3.4
CN4809700000000,48.0,97.0,"Cooke County, TX",2016.0,,18923.0,18171.0,752.0,4.0
CN4809900000000,48.0,99.0,"Coryell County, TX",2016.0,,24428.0,23285.0,1143.0,4.7
CN4810100000000,48.0,101.0,"Cottle County, TX",2016.0,,525.0,498.0,27.0,5.1
CN4810300000000,48.0,103.0,"Crane County, TX",2016.0,,1706.0,1560.0,146.0,8.6
CN4810500000000,48.0,105.0,"Crockett County, TX",2016.0,,1737.0,1606.0,131.0,7.5
CN4810700000000,48.0,107.0,"Crosby County, TX",2016.0,,2623.0,2508.0,115.0,4.4
CN4810900000000,48.0,109.0,"Culberson County, TX",2016.0,,1000.0,959.0,41.0,4.1
CN4811100000000,48.0,111.0,"Dallam County, TX",2016.0,,4001.0,3912.0,89.0,2.2
CN4811300000000,48.0,113.0,"Dallas County, TX",2016.0,,1299134.0,1246814.0,52320.0,4.0
CN4811500000000,48.0,115.0,"Dawson County, TX",2016.0,,4643.0,4409.0,234.0,5.0
CN4811700000000,48.0,117.0,"Deaf Smith County, TX",2016.0,,8614.0,8344.0,270.0,3.1
CN4811900000000,48.0,119.0,"Delta County, TX",2016.0,,2607.0,2508.0,99.0,3.8
CN4812100000000,48.0,121.0,"Denton County, TX",2016.0,,452147.0,436615.0,15532.0,3.4
CN4812300000000,48.0,123.0,"DeWitt County, TX",2016.0,,9502.0,8983.0,519.0,5.5
CN4812500000000,48.0,125.0,"Dickens County, TX",2016.0,,692.0,658.0,34.0,4.9
CN4812700000000,48.0,127.0,"Dimmit County, TX",2016.0,,6242.0,5796.0,446.0,7.1
CN4812900000000,48.0,129.0,"Donley County, TX",2016.0,,1557.0,1494.0,63.0,4.0
CN4813100000000,48.0,131.0,"Duval County, TX",2016.0,,4887.0,4352.0,535.0,10.9
CN4813300000000,48.0,133.0,"Eastland County, TX",2016.0,,7424.0,7019.0,405.0,5.5
CN4813500000000,48.0,135.0,"Ector County, TX",2016.0,,76245.0,71389.0,4856.0,6.4
CN4813700000000,48.0,137.0,"Edwards County, TX",2016.0,,867.0,827.0,40.0,4.6
CN4813900000000,48.0,139.0,"Ellis County, TX",2016.0,,85025.0,81835.0,3190.0,3.8
CN4814100000000,48.0,141.0,"El Paso County, TX",2016.0,,349935.0,332601.0,17334.0,5.0
CN4814300000000,48.0,143.0,"Erath County, TX",2016.0,,20240.0,19418.0,822.0,4.1
CN4814500000000,48.0,145.0,"Falls County, TX",2016.0,,6613.0,6321.0,292.0,4.4
CN4814700000000,48.0,147.0,"Fannin County, TX",2016.0,,15774.0,15179.0,595.0,3.8
CN4814900000000,48.0,149.0,"Fayette County, TX",2016.0,,12496.0,12039.0,457.0,3.7
CN4815100000000,48.0,151.0,"Fisher County, TX",2016.0,,1760.0,1684.0,76.0,4.3
CN4815300000000,48.0,153.0,"Floyd County, TX",2016.0,,2738.0,2600.0,138.0,5.0
CN4815500000000,48.0,155.0,"Foard County, TX",2016.0,,540.0,520.0,20.0,3.7
CN4815700000000,48.0,157.0,"Fort Bend County, TX",2016.0,,367050.0,348684.0,18366.0,5.0
CN4815900000000,48.0,159.0,"Franklin County, TX",2016.0,,4512.0,4290.0,222.0,4.9
CN4816100000000,48.0,161.0,"Freestone County, TX",2016.0,,6872.0,6412.0,460.0,6.7
CN4816300000000,48.0,163.0,"Frio County, TX",2016.0,,8783.0,8355.0,428.0,4.9
CN4816500000000,48.0,165.0,"Gaines County, TX",2016.0,,9187.0,8844.0,343.0,3.7
CN4816700000000,48.0,167.0,"Galveston County, TX",2016.0,,160171.0,151625.0,8546.0,5.3
CN4816900000000,48.0,169.0,"Garza County, TX",2016.0,,2131.0,2048.0,83.0,3.9
CN4817100000000,48.0,171.0,"Gillespie County, TX",2016.0,,13001.0,12631.0,370.0,2.8
CN4817300000000,48.0,173.0,"Glasscock County, TX",2016.0,,749.0,720.0,29.0,3.9
CN4817500000000,48.0,175.0,"Goliad County, TX",2016.0,,3320.0,3127.0,193.0,5.8
CN4817700000000,48.0,177.0,"Gonzales County, TX",2016.0,,9574.0,9168.0,406.0,4.2
CN4817900000000,48.0,179.0,"Gray County, TX",2016.0,,8489.0,7903.0,586.0,6.9
CN4818100000000,48.0,181.0,"Grayson County, TX",2016.0,,61232.0,58868.0,2364.0,3.9
CN4818300000000,48.0,183.0,"Gregg County, TX",2016.0,,58383.0,54826.0,3557.0,6.1
CN4818500000000,48.0,185.0,"Grimes County, TX",2016.0,,11058.0,10326.0,732.0,6.6
CN4818700000000,48.0,187.0,"Guadalupe County, TX",2016.0,,75992.0,73263.0,2729.0,3.6
CN4818900000000,48.0,189.0,"Hale County, TX",2016.0,,12596.0,11887.0,709.0,5.6
CN4819100000000,48.0,191.0,"Hall County, TX",2016.0,,1166.0,1088.0,78.0,6.7
CN4819300000000,48.0,193.0,"Hamilton County, TX",2016.0,,3602.0,3425.0,177.0,4.9
CN4819500000000,48.0,195.0,"Hansford County, TX",2016.0,,2946.0,2854.0,92.0,3.1
CN4819700000000,48.0,197.0,"Hardeman County, TX",2016.0,,1625.0,1561.0,64.0,3.9
CN4819900000000,48.0,199.0,"Hardin County, TX",2016.0,,25170.0,23636.0,1534.0,6.1
CN4820100000000,48.0,201.0,"Harris County, TX",2016.0,,2251316.0,2131125.0,120191.0,5.3
CN4820300000000,48.0,203.0,"Harrison County, TX",2016.0,,29961.0,28159.0,1802.0,6.0
CN4820500000000,48.0,205.0,"Hartley County, TX",2016.0,,2961.0,2901.0,60.0,2.0
CN4820700000000,48.0,207.0,"Haskell County, TX",2016.0,,2509.0,2403.0,106.0,4.2
CN4820900000000,48.0,209.0,"Hays County, TX",2016.0,,104921.0,101416.0,3505.0,3.3
CN4821100000000,48.0,211.0,"Hemphill County, TX",2016.0,,2115.0,2036.0,79.0,3.7
CN4821300000000,48.0,213.0,"Henderson County, TX",2016.0,,35398.0,33741.0,1657.0,4.7
CN4821500000000,48.0,215.0,"Hidalgo County, TX",2016.0,,337251.0,310858.0,26393.0,7.8
CN4821700000000,48.0,217.0,"Hill County, TX",2016.0,,15812.0,15114.0,698.0,4.4
CN4821900000000,48.0,219.0,"Hockley County, TX",2016.0,,11176.0,10656.0,520.0,4.7
CN4822100000000,48.0,221.0,"Hood County, TX",2016.0,,25276.0,24086.0,1190.0,4.7
CN4822300000000,48.0,223.0,"Hopkins County, TX",2016.0,,17331.0,16639.0,692.0,4.0
CN4822500000000,48.0,225.0,"Houston County, TX",2016.0,,10067.0,9602.0,465.0,4.6
CN4822700000000,48.0,227.0,"Howard County, TX",2016.0,,13218.0,12486.0,732.0,5.5
CN4822900000000,48.0,229.0,"Hudspeth County, TX",2016.0,,1542.0,1450.0,92.0,6.0
CN4823100000000,48.0,231.0,"Hunt County, TX",2016.0,,40532.0,38793.0,1739.0,4.3
CN4823300000000,48.0,233.0,"Hutchinson County, TX",2016.0,,9639.0,9095.0,544.0,5.6
CN4823500000000,48.0,235.0,"Irion County, TX",2016.0,,780.0,755.0,25.0,3.2
CN4823700000000,48.0,237.0,"Jack County, TX",2016.0,,3857.0,3666.0,191.0,5.0
CN4823900000000,48.0,239.0,"Jackson County, TX",2016.0,,7277.0,6936.0,341.0,4.7
CN4824100000000,48.0,241.0,"Jasper County, TX",2016.0,,13472.0,12437.0,1035.0,7.7
CN4824300000000,48.0,243.0,"Jeff Davis County, TX",2016.0,,1074.0,1042.0,32.0,3.0
CN4824500000000,48.0,245.0,"Jefferson County, TX",2016.0,,107546.0,99999.0,7547.0,7.0
CN4824700000000,48.0,247.0,"Jim Hogg County, TX",2016.0,,1945.0,1759.0,186.0,9.6
CN4824900000000,48.0,249.0,"Jim Wells County, TX",2016.0,,17470.0,15625.0,1845.0,10.6
CN4825100000000,48.0,251.0,"Johnson County, TX",2016.0,,76072.0,72753.0,3319.0,4.4
CN4825300000000,48.0,253.0,"Jones County, TX",2016.0,,5627.0,5300.0,327.0,5.8
CN4825500000000,48.0,255.0,"Karnes County, TX",2016.0,,6279.0,5972.0,307.0,4.9
CN4825700000000,48.0,257.0,"Kaufman County, TX",2016.0,,57940.0,55742.0,2198.0,3.8
CN4825900000000,48.0,259.0,"Kendall County, TX",2016.0,,20353.0,19702.0,651.0,3.2
CN4826100000000,48.0,261.0,"Kenedy County, TX",2016.0,,217.0,207.0,10.0,4.6
CN4826300000000,48.0,263.0,"Kent County, TX",2016.0,,470.0,456.0,14.0,3.0
CN4826500000000,48.0,265.0,"Kerr County, TX",2016.0,,21366.0,20597.0,769.0,3.6
CN4826700000000,48.0,267.0,"Kimble County, TX",2016.0,,1953.0,1879.0,74.0,3.8
CN4826900000000,48.0,269.0,"King County, TX",2016.0,,178.0,171.0,7.0,3.9
CN4827100000000,48.0,271.0,"Kinney County, TX",2016.0,,1156.0,1089.0,67.0,5.8
CN4827300000000,48.0,273.0,"Kleberg County, TX",2016.0,,14114.0,13165.0,949.0,6.7
CN4827500000000,48.0,275.0,"Knox County, TX",2016.0,,1560.0,1494.0,66.0,4.2
CN4827700000000,48.0,277.0,"Lamar County, TX",2016.0,,23238.0,22161.0,1077.0,4.6
CN4827900000000,48.0,279.0,"Lamb County, TX",2016.0,,5249.0,4908.0,341.0,6.5
CN4828100000000,48.0,281.0,"Lampasas County, TX",2016.0,,9164.0,8783.0,381.0,4.2
CN4828300000000,48.0,283.0,"La Salle County, TX",2016.0,,3887.0,3687.0,200.0,5.1
CN4828500000000,48.0,285.0,"Lavaca County, TX",2016.0,,8746.0,8376.0,370.0,4.2
CN4828700000000,48.0,287.0,"Lee County, TX",2016.0,,9286.0,8936.0,350.0,3.8
CN4828900000000,48.0,289.0,"Leon County, TX",2016.0,,6513.0,6091.0,422.0,6.5
CN4829100000000,48.0,291.0,"Liberty County, TX",2016.0,,31554.0,29176.0,2378.0,7.5
CN4829300000000,48.0,293.0,"Limestone County, TX",2016.0,,8329.0,7862.0,467.0,5.6
CN4829500000000,48.0,295.0,"Lipscomb County, TX",2016.0,,1652.0,1579.0,73.0,4.4
CN4829700000000,48.0,297.0,"Live Oak County, TX",2016.0,,5206.0,4897.0,309.0,5.9
CN4829900000000,48.0,299.0,"Llano County, TX",2016.0,,8296.0,7950.0,346.0,4.2
CN4830100000000,48.0,301.0,"Loving County, TX",2016.0,,86.0,82.0,4.0,4.7
CN4830300000000,48.0,303.0,"Lubbock County, TX",2016.0,,153626.0,148411.0,5215.0,3.4
CN4830500000000,48.0,305.0,"Lynn County, TX",2016.0,,2731.0,2622.0,109.0,4.0
CN4830700000000,48.0,307.0,"McCulloch County, TX",2016.0,,3712.0,3545.0,167.0,4.5
CN4830900000000,48.0,309.0,"McLennan County, TX",2016.0,,116150.0,111548.0,4602.0,4.0
CN4831100000000,48.0,311.0,"McMullen County, TX",2016.0,,862.0,844.0,18.0,2.1
CN4831300000000,48.0,313.0,"Madison County, TX",2016.0,,4770.0,4527.0,243.0,5.1
CN4831500000000,48.0,315.0,"Marion County, TX",2016.0,,4343.0,4038.0,305.0,7.0
CN4831700000000,48.0,317.0,"Martin County, TX",2016.0,,2483.0,2374.0,109.0,4.4
CN4831900000000,48.0,319.0,"Mason County, TX",2016.0,,1791.0,1726.0,65.0,3.6
CN4832100000000,48.0,321.0,"Matagorda County, TX",2016.0,,16890.0,15653.0,1237.0,7.3
CN4832300000000,48.0,323.0,"Maverick County, TX",2016.0,,24249.0,21519.0,2730.0,11.3
CN4832500000000,48.0,325.0,"Medina County, TX",2016.0,,20999.0,20073.0,926.0,4.4
CN4832700000000,48.0,327.0,"Menard County, TX",2016.0,,818.0,781.0,37.0,4.5
CN4832900000000,48.0,329.0,"Midland County, TX",2016.0,,85080.0,81326.0,3754.0,4.4
CN4833100000000,48.0,331.0,"Milam County, TX",2016.0,,10272.0,9742.0,530.0,5.2
CN4833300000000,48.0,333.0,"Mills County, TX",2016.0,,1925.0,1845.0,80.0,4.2
CN4833500000000,48.0,335.0,"Mitchell County, TX",2016.0,,2610.0,2427.0,183.0,7.0
CN4833700000000,48.0,337.0,"Montague County, TX",2016.0,,9035.0,8587.0,448.0,5.0
CN4833900000000,48.0,339.0,"Montgomery County, TX",2016.0,,265996.0,252941.0,13055.0,4.9
CN4834100000000,48.0,341.0,"Moore County, TX",2016.0,,11197.0,10864.0,333.0,3.0
CN4834300000000,48.0,343.0,"Morris County, TX",2016.0,,4895.0,4359.0,536.0,10.9
CN4834500000000,48.0,345.0,"Motley County, TX",2016.0,,508.0,490.0,18.0,3.5
CN4834700000000,48.0,347.0,"Nacogdoches County, TX",2016.0,,28722.0,27375.0,1347.0,4.7
CN4834900000000,48.0,349.0,"Navarro County, TX",2016.0,,22775.0,21822.0,953.0,4.2
CN4835100000000,48.0,351.0,"Newton County, TX",2016.0,,5355.0,4930.0,425.0,7.9
CN4835300000000,48.0,353.0,"Nolan County, TX",2016.0,,6867.0,6537.0,330.0,4.8
CN4835500000000,48.0,355.0,"Nueces County, TX",2016.0,,167827.0,158355.0,9472.0,5.6
CN4835700000000,48.0,357.0,"Ochiltree County, TX",2016.0,,4664.0,4419.0,245.0,5.3
CN4835900000000,48.0,359.0,"Oldham County, TX",2016.0,,908.0,881.0,27.0,3.0
CN4836100000000,48.0,361.0,"Orange County, TX",2016.0,,37368.0,34859.0,2509.0,6.7
CN4836300000000,48.0,363.0,"Palo Pinto County, TX",2016.0,,13256.0,12530.0,726.0,5.5
CN4836500000000,48.0,365.0,"Panola County, TX",2016.0,,10235.0,9500.0,735.0,7.2
CN4836700000000,48.0,367.0,"Parker County, TX",2016.0,,61297.0,58798.0,2499.0,4.1
CN4836900000000,48.0,369.0,"Parmer County, TX",2016.0,,4950.0,4825.0,125.0,2.5
CN4837100000000,48.0,371.0,"Pecos County, TX",2016.0,,6498.0,6116.0,382.0,5.9
CN4837300000000,48.0,373.0,"Polk County, TX",2016.0,,17388.0,16287.0,1101.0,6.3
CN4837500000000,48.0,375.0,"Potter County, TX",2016.0,,56177.0,54294.0,1883.0,3.4
CN4837700000000,48.0,377.0,"Presidio County, TX",2016.0,,3081.0,2751.0,330.0,10.7
CN4837900000000,48.0,379.0,"Rains County, TX",2016.0,,5556.0,5333.0,223.0,4.0
CN4838100000000,48.0,381.0,"Randall County, TX",2016.0,,70685.0,68595.0,2090.0,3.0
CN4838300000000,48.0,383.0,"Reagan County, TX",2016.0,,1702.0,1597.0,105.0,6.2
CN4838500000000,48.0,385.0,"Real County, TX",2016.0,,1041.0,982.0,59.0,5.7
CN4838700000000,48.0,387.0,"Red River County, TX",2016.0,,5036.0,4744.0,292.0,5.8
CN4838900000000,48.0,389.0,"Reeves County, TX",2016.0,,6036.0,5715.0,321.0,5.3
CN4839100000000,48.0,391.0,"Refugio County, TX",2016.0,,3137.0,2929.0,208.0,6.6
CN4839300000000,48.0,393.0,"Roberts County, TX",2016.0,,442.0,422.0,20.0,4.5
CN4839500000000,48.0,395.0,"Robertson County, TX",2016.0,,7258.0,6890.0,368.0,5.1
CN4839700000000,48.0,397.0,"Rockwall County, TX",2016.0,,47367.0,45704.0,1663.0,3.5
CN4839900000000,48.0,399.0,"Runnels County, TX",2016.0,,4649.0,4465.0,184.0,4.0
CN4840100000000,48.0,401.0,"Rusk County, TX",2016.0,,22382.0,21076.0,1306.0,5.8
CN4840300000000,48.0,403.0,"Sabine County, TX",2016.0,,3484.0,3157.0,327.0,9.4
CN4840500000000,48.0,405.0,"San Augustine County, TX",2016.0,,2805.0,2554.0,251.0,8.9
CN4840700000000,48.0,407.0,"San Jacinto County, TX",2016.0,,11431.0,10713.0,718.0,6.3
CN4840900000000,48.0,409.0,"San Patricio County, TX",2016.0,,30623.0,28335.0,2288.0,7.5
CN4841100000000,48.0,411.0,"San Saba County, TX",2016.0,,2448.0,2365.0,83.0,3.4
CN4841300000000,48.0,413.0,"Schleicher County, TX",2016.0,,1421.0,1347.0,74.0,5.2
CN4841500000000,48.0,415.0,"Scurry County, TX",2016.0,,7410.0,6973.0,437.0,5.9
CN4841700000000,48.0,417.0,"Shackelford County, TX",2016.0,,1878.0,1806.0,72.0,3.8
CN4841900000000,48.0,419.0,"Shelby County, TX",2016.0,,10959.0,10300.0,659.0,6.0
CN4842100000000,48.0,421.0,"Sherman County, TX",2016.0,,1351.0,1311.0,40.0,3.0
CN4842300000000,48.0,423.0,"Smith County, TX",2016.0,,105484.0,100706.0,4778.0,4.5
CN4842500000000,48.0,425.0,"Somervell County, TX",2016.0,,4134.0,3935.0,199.0,4.8
CN4842700000000,48.0,427.0,"Starr County, TX",2016.0,,26365.0,22837.0,3528.0,13.4
CN4842900000000,48.0,429.0,"Stephens County, TX",2016.0,,4019.0,3807.0,212.0,5.3
CN4843100000000,48.0,431.0,"Sterling County, TX",2016.0,,670.0,644.0,26.0,3.9
CN4843300000000,48.0,433.0,"Stonewall County, TX",2016.0,,640.0,612.0,28.0,4.4
CN4843500000000,48.0,435.0,"Sutton County, TX",2016.0,,1592.0,1465.0,127.0,8.0
CN4843700000000,48.0,437.0,"Swisher County, TX",2016.0,,2716.0,2600.0,116.0,4.3
CN4843900000000,48.0,439.0,"Tarrant County, TX",2016.0,,1011543.0,971204.0,40339.0,4.0
CN4844100000000,48.0,441.0,"Taylor County, TX",2016.0,,63322.0,60949.0,2373.0,3.7
CN4844300000000,48.0,443.0,"Terrell County, TX",2016.0,,407.0,390.0,17.0,4.2
CN4844500000000,48.0,445.0,"Terry County, TX",2016.0,,5352.0,5096.0,256.0,4.8
CN4844700000000,48.0,447.0,"Throckmorton County, TX",2016.0,,743.0,717.0,26.0,3.5
CN4844900000000,48.0,449.0,"Titus County, TX",2016.0,,12884.0,12088.0,796.0,6.2
CN4845100000000,48.0,451.0,"Tom Green County, TX",2016.0,,54272.0,51838.0,2434.0,4.5
CN4845300000000,48.0,453.0,"Travis County, TX",2016.0,,678480.0,656873.0,21607.0,3.2
CN4845500000000,48.0,455.0,"Trinity County, TX",2016.0,,5485.0,5151.0,334.0,6.1
CN4845700000000,48.0,457.0,"Tyler County, TX",2016.0,,7217.0,6689.0,528.0,7.3
CN4845900000000,48.0,459.0,"Upshur County, TX",2016.0,,17903.0,16754.0,1149.0,6.4
CN4846100000000,48.0,461.0,"Upton County, TX",2016.0,,1582.0,1498.0,84.0,5.3
CN4846300000000,48.0,463.0,"Uvalde County, TX",2016.0,,11813.0,11184.0,629.0,5.3
CN4846500000000,48.0,465.0,"Val Verde County, TX",2016.0,,20147.0,18887.0,1260.0,6.3
CN4846700000000,48.0,467.0,"Van Zandt County, TX",2016.0,,24862.0,23791.0,1071.0,4.3
CN4846900000000,48.0,469.0,"Victoria County, TX",2016.0,,43732.0,41357.0,2375.0,5.4
CN4847100000000,48.0,471.0,"Walker County, TX",2016.0,,23797.0,22547.0,1250.0,5.3
CN4847300000000,48.0,473.0,"Waller County, TX",2016.0,,22180.0,20939.0,1241.0,5.6
CN4847500000000,48.0,475.0,"Ward County, TX",2016.0,,5397.0,5089.0,308.0,5.7
CN4847700000000,48.0,477.0,"Washington County, TX",2016.0,,15089.0,14320.0,769.0,5.1
CN4847900000000,48.0,479.0,"Webb County, TX",2016.0,,113897.0,108314.0,5583.0,4.9
CN4848100000000,48.0,481.0,"Wharton County, TX",2016.0,,21080.0,20018.0,1062.0,5.0
CN4848300000000,48.0,483.0,"Wheeler County, TX",2016.0,,2484.0,2366.0,118.0,4.8
CN4848500000000,48.0,485.0,"Wichita County, TX",2016.0,,55486.0,53072.0,2414.0,4.4
CN4848700000000,48.0,487.0,"Wilbarger County, TX",2016.0,,5050.0,4812.0,238.0,4.7
CN4848900000000,48.0,489.0,"Willacy County, TX",2016.0,,6505.0,5707.0,798.0,12.3
CN4849100000000,48.0,491.0,"Williamson County, TX",2016.0,,278717.0,269349.0,9368.0,3.4
CN4849300000000,48.0,493.0,"Wilson County, TX",2016.0,,23760.0,22830.0,930.0,3.9
CN4849500000000,48.0,495.0,"Winkler County, TX",2016.0,,3071.0,2834.0,237.0,7.7
CN4849700000000,48.0,497.0,"Wise County, TX",2016.0,,29438.0,28044.0,1394.0,4.7
CN4849900000000,48.0,499.0,"Wood County, TX",2016.0,,17248.0,16339.0,909.0,5.3
CN4850100000000,48.0,501.0,"Yoakum County, TX",2016.0,,3762.0,3582.0,180.0,4.8
CN4850300000000,48.0,503.0,"Young County, TX",2016.0,,8312.0,7947.0,365.0,4.4
CN4850500000000,48.0,505.0,"Zapata County, TX",2016.0,,5210.0,4648.0,562.0,10.8
CN4850700000000,48.0,507.0,"Zavala County, TX",2016.0,,3887.0,3347.0,540.0,13.9
CN4900100000000,49.0,1.0,"Beaver County, UT",2016.0,,3065.0,2918.0,147.0,4.8
CN4900300000000,49.0,3.0,"Box Elder County, UT",2016.0,,24595.0,23763.0,832.0,3.4
CN4900500000000,49.0,5.0,"Cache County, UT",2016.0,,61026.0,59218.0,1808.0,3.0
CN4900700000000,49.0,7.0,"Carbon County, UT",2016.0,,8298.0,7819.0,479.0,5.8
CN4900900000000,49.0,9.0,"Daggett County, UT",2016.0,,461.0,438.0,23.0,5.0
CN4901100000000,49.0,11.0,"Davis County, UT",2016.0,,163777.0,158759.0,5018.0,3.1
CN4901300000000,49.0,13.0,"Duchesne County, UT",2016.0,,8070.0,7373.0,697.0,8.6
CN4901500000000,49.0,15.0,"Emery County, UT",2016.0,,4246.0,3988.0,258.0,6.1
CN4901700000000,49.0,17.0,"Garfield County, UT",2016.0,,2779.0,2554.0,225.0,8.1
CN4901900000000,49.0,19.0,"Grand County, UT",2016.0,,5701.0,5376.0,325.0,5.7
CN4902100000000,49.0,21.0,"Iron County, UT",2016.0,,21385.0,20480.0,905.0,4.2
CN4902300000000,49.0,23.0,"Juab County, UT",2016.0,,5200.0,5016.0,184.0,3.5
CN4902500000000,49.0,25.0,"Kane County, UT",2016.0,,3679.0,3543.0,136.0,3.7
CN4902700000000,49.0,27.0,"Millard County, UT",2016.0,,6190.0,5990.0,200.0,3.2
CN4902900000000,49.0,29.0,"Morgan County, UT",2016.0,,5125.0,4977.0,148.0,2.9
CN4903100000000,49.0,31.0,"Piute County, UT",2016.0,,456.0,430.0,26.0,5.7
CN4903300000000,49.0,33.0,"Rich County, UT",2016.0,,1091.0,1057.0,34.0,3.1
CN4903500000000,49.0,35.0,"Salt Lake County, UT",2016.0,,599503.0,581020.0,18483.0,3.1
CN4903700000000,49.0,37.0,"San Juan County, UT",2016.0,,5713.0,5265.0,448.0,7.8
CN4903900000000,49.0,39.0,"Sanpete County, UT",2016.0,,11755.0,11300.0,455.0,3.9
CN4904100000000,49.0,41.0,"Sevier County, UT",2016.0,,9551.0,9145.0,406.0,4.3
CN4904300000000,49.0,43.0,"Summit County, UT",2016.0,,23791.0,23066.0,725.0,3.0
CN4904500000000,49.0,45.0,"Tooele County, UT",2016.0,,30713.0,29582.0,1131.0,3.7
CN4904700000000,49.0,47.0,"Uintah County, UT",2016.0,,14057.0,12782.0,1275.0,9.1
CN4904900000000,49.0,49.0,"Utah County, UT",2016.0,,277959.0,269619.0,8340.0,3.0
CN4905100000000,49.0,51.0,"Wasatch County, UT",2016.0,,13853.0,13398.0,455.0,3.3
CN4905300000000,49.0,53.0,"Washington County, UT",2016.0,,67007.0,64578.0,2429.0,3.6
CN4905500000000,49.0,55.0,"Wayne County, UT",2016.0,,1419.0,1312.0,107.0,7.5
CN4905700000000,49.0,57.0,"Weber County, UT",2016.0,,119671.0,115214.0,4457.0,3.7
CN5000100000000,50.0,1.0,"Addison County, VT",2016.0,,20925.0,20323.0,602.0,2.9
CN5000300000000,50.0,3.0,"Bennington County, VT",2016.0,,18503.0,17830.0,673.0,3.6
CN5000500000000,50.0,5.0,"Caledonia County, VT",2016.0,,14946.0,14345.0,601.0,4.0
CN5000700000000,50.0,7.0,"Chittenden County, VT",2016.0,,95560.0,93248.0,2312.0,2.4
CN5000900000000,50.0,9.0,"Essex County, VT",2016.0,,2708.0,2577.0,131.0,4.8
CN5001100000000,50.0,11.0,"Franklin County, VT",2016.0,,27448.0,26623.0,825.0,3.0
CN5001300000000,50.0,13.0,"Grand Isle County, VT",2016.0,,3988.0,3844.0,144.0,3.6
CN5001500000000,50.0,15.0,"Lamoille County, VT",2016.0,,13961.0,13389.0,572.0,4.1
CN5001700000000,50.0,17.0,"Orange County, VT",2016.0,,15951.0,15472.0,479.0,3.0
CN5001900000000,50.0,19.0,"Orleans County, VT",2016.0,,13572.0,12883.0,689.0,5.1
CN5002100000000,50.0,21.0,"Rutland County, VT",2016.0,,31554.0,30405.0,1149.0,3.6
CN5002300000000,50.0,23.0,"Washington County, VT",2016.0,,34014.0,32965.0,1049.0,3.1
CN5002500000000,50.0,25.0,"Windham County, VT",2016.0,,23294.0,22545.0,749.0,3.2
CN5002700000000,50.0,27.0,"Windsor County, VT",2016.0,,29429.0,28594.0,835.0,2.8
CN5100100000000,51.0,1.0,"Accomack County, VA",2016.0,,15820.0,15060.0,760.0,4.8
CN5100300000000,51.0,3.0,"Albemarle County, VA",2016.0,,54534.0,52631.0,1903.0,3.5
CN5100500000000,51.0,5.0,"Alleghany County, VA",2016.0,,6941.0,6593.0,348.0,5.0
CN5100700000000,51.0,7.0,"Amelia County, VA",2016.0,,6207.0,5947.0,260.0,4.2
CN5100900000000,51.0,9.0,"Amherst County, VA",2016.0,,15010.0,14364.0,646.0,4.3
CN5101100000000,51.0,11.0,"Appomattox County, VA",2016.0,,7006.0,6684.0,322.0,4.6
CN5101300000000,51.0,13.0,"Arlington County, VA",2016.0,,146628.0,142857.0,3771.0,2.6
CN5101500000000,51.0,15.0,"Augusta County, VA",2016.0,,36898.0,35570.0,1328.0,3.6
CN5101700000000,51.0,17.0,"Bath County, VA",2016.0,,2499.0,2408.0,91.0,3.6
CN5101900000000,51.0,19.0,"Bedford County, VA",2016.0,,38012.0,36486.0,1526.0,4.0
CN5102100000000,51.0,21.0,"Bland County, VA",2016.0,,2742.0,2601.0,141.0,5.1
CN5102300000000,51.0,23.0,"Botetourt County, VA",2016.0,,17375.0,16755.0,620.0,3.6
CN5102500000000,51.0,25.0,"Brunswick County, VA",2016.0,,6216.0,5852.0,364.0,5.9
CN5102700000000,51.0,27.0,"Buchanan County, VA",2016.0,,6860.0,6136.0,724.0,10.6
CN5102900000000,51.0,29.0,"Buckingham County, VA",2016.0,,6273.0,5939.0,334.0,5.3
CN5103100000000,51.0,31.0,"Campbell County, VA",2016.0,,25973.0,24840.0,1133.0,4.4
